,clean_text,retweets,favorites
14926,eBay: Chevrolet Corvair -- CHEVROLET CORVAIR RAMPSIDE PICKUP…     usdeals.rssdata.net,1.0,1.0
14927,"Me:Yo my brakes are jamming and my gas pedal isn't working. The cars making a weird noise. Should I look??"" Al: ""See ya when you get home""""",0.0,2.0
14928,Turn : Panthers and armored cars eloit to key positions over looking the stream they must… .,0.0,0.0
14929,On my trip I went on approximately bar crawls & cable cars ; got haircuts; spent nights in airports & was questioned in airports x.,0.0,2.0
14930,"COLLISION Silverstone Dr and Lexington Ave, report of cars , minor injuries ^cb",2.0,3.0
14931,of our favourite cars /models we have worked on in ... It has to be MSO HS of ...  ,0.0,0.0
14932,"Looking at cars ( Nissan in Old Saybrook, CT) .",0.0,0.0
14933,"Future Tech: Envision Transporters, Conference-Room Cars , Mind Readers on   /future-tech-cios-envision-transporters-conference-room-cars-mind-readers/ …",0.0,0.0
14934,imagine thinking that if a boy likes pink/dresses or a girl likes blue/ cars it means Its Time to push meds and surgery onto them yikes,0.0,1.0
14935,"Nicole literally just told my mum to hold on a second"" because one of her favourite parts of Cars is on""",0.0,0.0
14936,Lots and Lots of old Vintage Signs Oil Gas cars tractors route titanic guns ford chevy coca-cola:   via,0.0,0.0
14937,same thing w/ cars running on water or solar energy. the entire oil industry would be fucking dead. https:// atus/815279061987631104 …,0.0,5.0
14938,So UK will stop buying German Cars ? A hard Brexit will be ‘mission impossible’ warns head of German motor industry . -hard-brexit-will-be-mission-impossible-as-head-of-german-motor-industry-warns-britain-it-could-be-forced-to-stay-in-the-single-market/ …,1.0,3.0
14939,"on the dash get me close to God. We don't pray for love, we just pray for cars",0.0,0.0
14940,Need a DD tonight. Will pay someone to drive one of our cars .,2.0,1.0
14941,Chilton's Import Car Repair Manual Import Cars - Hardcover Book  ,0.0,0.0
14942,Two cars . Four headlights. Three of them are out. and I forgot to buy toilet paper. not a fan of this final day of .,0.0,5.0
14943,"Mfs was yelling for me in they cars like ayeeee baby"" my mom talm bout they see what's in those jeans""",0.0,2.0
14944,"Well, the ambulances, fire truck and cop cars blocking my truck in say I'm not leaving the house quite yet.",1.0,4.0
14945,Burg police cars look fake lmao,0.0,0.0
14946,"DONT DRIVE DRUNK! From pm to am AAA is offering free rides/ towing of cars home for everyone, not just members. Call -800-222-4357",0.0,2.0
14947,Why Tesla owners love their cars so much Matthew DeBord,0.0,0.0
14948,Electric cars not as green as you think . WESkw&sns=tw … via,0.0,0.0
14949,Watching people buy cars for their parents really motivate me.,0.0,4.0
14950,My Dad's into model cars . And real cars . He's a mechanic.,0.0,0.0
14951,Why Tesla owners love their cars so much  ,0.0,0.0
14952,"Dozens of cars stolen from , Infiniti dealership overflow lot in Torrance. Read more:   $7201",0.0,0.0
14953,Check this great idea to develop revenue for - encourage electric cars : . regons-largest-utilities-plan-to-boost-electric-car-adoption …,0.0,1.0
14954,Who are the ‘sick passengers’ holding up our subway cars ?  ,0.0,0.0
14955,boys boys boys we like boys in cars,0.0,1.0
14956,The most eensive drugs of .Can buy a couple cars or a down payment for a house for mnth supply   via,0.0,1.0
14957,Who are the ‘sick passengers’ holding up our subway cars ?  ,0.0,0.0
14958,They just can't drive cars .,0.0,1.0
14959,Check out my broadcast from my PlayStation ! (Project CARS ) live at https://,0.0,0.0
14960,"Chinese firms ordered to pay Disney, Pixar $194,000 for copying ‘ Cars ’: Xinhua …  ",0.0,0.0
14961,Why Tesla owners love their cars so much  ,0.0,0.0
14962,best wishes from all at Anglesey transport museum,3.0,14.0
14963,Hate hiding my love for cars yo,0.0,0.0
14964,. : ill just park this way : then our cars can kiss : shipping it,0.0,6.0
14965,Play Doh Eggs Kinder Joy Surprise Egg Disney Princess Hello Kitty Cars Mickey Mouse Toys -:   via,0.0,0.0
14966,"I definitely had to build it all, but they set up the planes and get the cars launched! They're and love it.",0.0,0.0
14967,$ Trend ::What's mrroryreid looking forward to in ? We gave him seconds to tell you,0.0,0.0
14968,We don't pray for love . We just pray for cars .,0.0,0.0
14969,"Mine were mine: Lotus R Sports Racer, E92 BMW M3. And everything I slung round the Nordschleife in Project CARS , obvs. https:// atus/815276677307781121 …",0.0,0.0
14970,owner files claiming sudden acceleration...  ,0.0,0.0
14971,Meet at in n out this Sunday!! Biggest cruise of the year all cars welcome it's going to be insane!!! https:// us/807103307319681024 …,2.0,8.0
14972,After nearly a month of cars getting stuck on our road they finally sent a guy to clear all the ice & snow. BLESS.,0.0,14.0
14973,"eBay: ford escort rs turbo cabriolet zvh,years mot     ukdeals.rssdata.net",0.0,2.0
14974,"Less then hrs to go! ( Used Cars - in San Antonio, T .",0.0,0.0
14975,I want the money and the cars,1.0,1.0
14976,I'm blocking my local movie theatre for showing me the cars trailer,0.0,3.0
14977,Y'all stop drinkin and driving simply because I hate working on cars with breathalyzers in them,0.0,2.0
14978,"havent watched it in a while but idr seein any, were they wiped out w/ humans in the apocalypse, who pollinates the plants ??? bee cars ????",0.0,0.0
14979,We stock a full range of Nissan's latest passenger cars >>>  ,6.0,0.0
14980,Dream Garage ? The Seriously Cool Cars Of Sylvester Stallone  ,1.0,1.0
14981,"My snapchat is either cars , dogs, or selfies and I'm not ashamed",0.0,5.0
14982,My sponsorshy collection,0.0,3.0
14983,The Cars - Drive (OFFICIAL MUSIC VIDEO) https:// via ... so drive already --- potential Uber theme music ......,0.0,0.0
14984,"everyone pleas be safe driving tonight, people will be drunk driving so just be aware & cautious around other cars",2.0,3.0
14985,"But was good I bought cars in under months, I got an amazing job, meet awesome people, & always kept it real with my main nigs..",0.0,0.0
14986,U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,0.0,0.0
14987,When ya going on the dual carriage way and cars are still flying past u!! You are tits,0.0,0.0
14988,you don't look a day over fast cars & freedom,1.0,5.0
14989,y'all be careful and not ruin any cars,0.0,0.0
14990,Volvo Cars Will Use Skype For Business via  ,0.0,0.0
14991,if doesn't bring skimable instagram videos..we have self driving cars but I gotta rewatch an entire clip just to see the fleeky brand,0.0,3.0
14992,Apple eyes self-driving cars in first AI paper -outlines computer training technique called 'simulated+unsupervised' . -Apple-eyes-self-driving-cars-in-first-AI-paper-outlines-computer-training-technique-called-simulated-unsupervised …,0.0,0.0
14993,Continental CEO says jobs will be lost in shift to electric cars   o-says-jobs-will-be-lost-in-shift-to-electric-cars-2/ …,0.0,1.0
14994,I just wanna know why people think it's cool to put antlers on their cars,0.0,9.0
14995,The Raz Band - Cars & Girls on   radionetwork.com,0.0,1.0
14996,Reduce your carbon footprint and slash your fuel bill with one of these electric cars  ,0.0,0.0
14997,In a car field there can be a total of possible points (40 cars * max points each)   pickemallnascar.com,0.0,0.0
14998,Luxurious Japanese Mafia Cars https://,0.0,1.0
14999,Please RT? Orientation: Buick Envision SUV to Be Imported to U.S. from China Next Summer  ,0.0,0.0
15000,"Fatal multi car crash reported in lanes. up to cars involved in crash. in on I-5 SB after CA-99, stopped traffic back to Copus Rd",0.0,0.0
15001,QEW Fort Erie bound Ontario Street ramp. Another pedestrian attempting to hitchhike- agitated and kicking cars . Don't approach. OPp en route,3.0,0.0
15002,My parents are sat in the car making up spells for things they want to happen to other peoples cars,0.0,0.0
15003,I had one of them cars,0.0,1.0
15004,"Gostei de um vídeo do   Tuned Cars leaving Car Meet - Burnouts, Launch Controls, Flames & Antilag",0.0,0.0
15005,Please RT? This Futuristic Maserati Boomerang Concept Just Sold for $3.7M at Auction  ,0.0,0.0
15006,"Please RT? Skylines, Fairladys, and Even a Prince: Highlights from the Weird, Cool Nissan...  ",0.0,0.0
15007,Please RT? RLXtra Safe: Acura Adds More Safety Features to Its Flagship  ,0.0,0.0
15008,Transit is one of the *only* things that relieves traffic congestion. More transit users = fewer cars on road.,1.0,1.0
15009,Oh wow the cops are really cracking down on the drivers today…just saw four cars get pulled over…all in a line,0.0,0.0
15010,"Cars need an I'm sorry"" honk, I try beep or do some apologetic sign language n they think I'm a dick..I'm not that much of a frigen dick""",0.0,5.0
15011,Please RT? Tost wants F1 to keep current engines until | F1 Fanatic Round-up  ,0.0,0.0
15012,Please RT? Drivers to get extra blue flag warning | United States Grand Prix  ,0.0,0.0
15013,WSJ: U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,0.0,0.0
15014,The number of cars in line at for last minute donations is incredible.,0.0,1.0
15015,I'm going to sell cars today*,0.0,1.0
15016,I liked a video from   Luxurious Japanese Mafia Cars,0.0,0.0
15017,Hyundai Santa Fe Used Cars South Amboy NJ:   via,0.0,0.0
15018,Please RT? This Futuristic Maserati Boomerang Concept Just Sold for $3.7M at Auction  ,0.0,0.0
15019,Whoever said was the year of L's was wrong my cars air conditioning just started working soooooooo,0.0,0.0
15020,like this lady is seriously scared of pulling out of her spot and everyone's waiting for her like there's no cars in the way WTF GO ALREADY,0.0,0.0
15021,Holy shit there's a massive pile up on the grape vine with cars and big rigs..drive safe be careful we already know what that's like!!,1.0,5.0
15022,"Please RT? GM Content to Take Slow Lane toward Super Cruise"" Autonomous Features   """,0.0,0.0
15023,Please RT? The star of this year's Canadian International Auto Show - the McLaren P1  ,0.0,0.0
15024,nothing left -kygo Drown - seafret Speeding cars -walking on cars,0.0,0.0
15025,Permsec with SUV cars revealed -   -suv-cars-revealed/ …,0.0,0.0
15026,I just want the cars wllahyyyy https:// tatus/806912496590266368 …,0.0,2.0
15027,dealerships wont insure on their cars to drive it so essentially only way to drive a high end car is being insured on a private,0.0,0.0
15028,Toyotas hybrid bet in Europe finally pays off - Cash For Cars Ireland - Dublin   ybrid-bet-in-europe-finally-pays-off4121565 …,0.0,0.0
15029,Cash For Cars Ireland: Toyota’s hybrid bet in Europe finally pays off   s-hybrid-bet-in-europe-finally_31.html …,0.0,0.0
15030,Top Gear Dream Cars The Hot Cars The Top BBC Top Gear D Book Sam Philip  ,0.0,0.0
15031,I swear I have the worst luck with CARS !!!!!!,0.0,0.0
15032,"Happy New Year , best wishes for all (familly, friends, team and all drivers encountered during this Project Cars year ) !",5.0,14.0
15033,My car has to have one more thing break to remind I'm not getting out of that easily. and my cars radiator.,0.0,0.0
15034,Karma's Chinese Owners Get Approval To Build Electric Cars In Their Homeland -  ,0.0,0.0
15035,Delivery Partners ( Cars ) NEEDED in Dallas - Fun & Flexible! (dallas / fort worth)  ,0.0,0.0
15036,I liked a video from   Luxurious Japanese Mafia Cars,0.0,0.0
15037,Happy New Year to all CARS | India enthusiasts. Peace!,0.0,1.0
15038,businessinsider: Why Tesla owners love their cars so much  ,0.0,0.0
15039,U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars   https:// …,0.0,0.0
15040,Two pedestrians killed by cars in separate crashes in Far North https://,0.0,0.0
15041,Cars get scratched every day. Not giving you my info because I mightve left a hair width of a scratch on your car.,0.0,0.0
15042,"I'm not for banning all cars .. just encouraging alternatives. Unfortunately Ireland has gone for Denver, not Denmark.",0.0,1.0
15043,"I updated my little ditty with some driving impressions, as those are useful when reviewing cars ... . lObZzRrl4g/JakNWRS2aW-hanGyA … via",0.0,1.0
15044,"full autonomy needs a 'brake coefficient' ex: tree suddenly falls on road, how do all cars avoid crash pile up?",0.0,0.0
15045,Kinda bitter right now.....Beginning of and STILL NO FLYING CARS .....I was told that by the st Century we would have flying cars !,0.0,0.0
15046,Bikes killed more people than cars in : NCRB   lled-more-people-than-cars-in-2015-ncrb/ …,0.0,0.0
15047,Nothing makes you feel loved like when people who all live in DC pile into cars and come visit you for NYE.,0.0,9.0
15048,Customer service in motor industry:   ?edition_id=28a5d3c0-cf6d-11e6-a091-002590a5ba2d …,0.0,0.0
15049,"My dad who can't afford a new car, is getting a new car. He said used cars are too eensive.",0.0,0.0
15050,Salman Khan got acquitted by HC. Do you believe driverless cars were there in Mumbai in ?,0.0,0.0
15051,"In the drive way there's no rapper cars , just dsome shit to get back and forth",0.0,0.0
15052,Bumper cars !!! . a0JNTW5Fekx8MWRSSlpYcmJQcm9LQr9h2gMBL5zSim_2M_Ffyy41gQOfOQf7t_8gB5fBaNHg …,0.0,0.0
15053,I liked a video from   Luxurious Japanese Mafia Cars,0.0,0.0
15054,I believe healthy seniors with sufficient funds will self select cars over transit. Should also decline discount.,0.0,0.0
15055,'Made in Ghana' cars are built to survive anything  ,0.0,0.0
15056,funny that I never seen to be the driver don't I always switch seats? What's the real reason for our cars blowing up,0.0,0.0
15057,I've drawn more today than I've washed cars .,0.0,0.0
15058,Last year it was Dubai w/y'all heads wrapped in scarves. This year it's Cuba takin pics next to vintage cars for the interwebs.,0.0,1.0
15059,And most cars run at % https:// tatus/815153187044917248 …,0.0,1.0
15060,getting philosophical watching cars with squad,0.0,0.0
15061,several cars had their tires slashed in an evansville neighborhood yesterday all occurring within a few hours,2.0,1.0
15062,does boomer realize millenials have been driving for + yrs already? & not all have cars w/tech features,0.0,0.0
15063,"I'm sure somebody, somewhere has written an 'in defence of the interstate road' piece on Cars (the movie). Am I right?",0.0,2.0
15064,"great cars for much less cost is exactly the point. Don't have to be poor to be fiscally smart, not smart = stay poor",0.0,0.0
15065,Why Tesla owners love their cars so much   < . lividul.info >,0.0,0.0
15066,U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,0.0,0.0
15067,year in review: What a pivotal year that was. We went from doubt to …,0.0,0.0
15068,"no one cares about fighter gossip, it's that, incomprehensibly, you seem to think it's better than selling cars .",0.0,0.0
15069,Why Tesla owners love their cars so much  ,0.0,0.0
15070,Why Tesla owners love their cars so much  ,18.0,31.0
15071,The dudes on do with what little they'd be able to do when they become . Love that show! lol,0.0,0.0
15072,"I hope that includes, knives,rocks,clubs, cars ,fists,feat, etc",0.0,1.0
15073,u got a cat fetish? — Not this again lmfao.. i like cats alright just like how other people like dogs or cars or m…   V62DDAUPY6IQO6L2SUDDKQSQPUOLBH7D7SLNZN62UYY2Z2LFZHMCSR2KCZPYEAGJQUH4DB7YEV7M2VONS5LPBR5UUARBEY3C53DWGP5B6MTGOHPZS2PFWD7SCSMUBQC2TTHDFMILWLAES3NVXGHNYUKYTFGLYDTQOPPYP7SFZZWHX6M6NPKJ47XTQI72VY= …,0.0,0.0
15074,Three Nissan Cars Earn Top Safety Awards...Read More:  ,0.0,0.0
15075,"Drive Rush will be back in , catch you behind the wheel of one of our stunt driving cars ! . driverush.co.nz Ardmore airport, ...",1.0,4.0
15076,How to Stay in Touch with Connected Cars   by,0.0,0.0
15077,The Chrysler Pacifica is one of the best family cars available! Check out our review to get all the details!  ,0.0,0.0
15078,. I can't get shit done when Counting Cars is on. Today's a marathon....nothing getting done.,0.0,1.0
15079,It rained last night. I can hear cars driving on wet roads lol,0.0,0.0
15080,"Mostly humans heartbroken/ cars accident/murder dies, more? The spirit going hell forever never return body. God allows mistakes can't return",0.0,0.0
15081,Both my cars are clean therefore I'm one happy person rn,0.0,2.0
15082,there is an alternative to buying from unknown Dealers i have lots of interaction  ,0.0,0.0
15083,"Hey guys! Check out my new channel where I upload very often about drones, RC trucks/ cars , and ATV's! . wHeN952fZnHK5Klbcw …",0.0,0.0
15084,Show off Cars and heavy bikes as well https:// /status/815275739448823808 …,0.0,0.0
15085,"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
15086,"And don't say we getting gas before we go"" because it be the ppl with no cars that do it the most""",0.0,0.0
15087,I liked a video from   IMPOSSIBLE! DODGE THE CARS ON A TIGHTROPE! (GTA Funny Moments),0.0,0.0
15088,how are motorcycles faster than cars when they only have wheels?,0.0,0.0
15089,Cars is such a bad film. borderline hate crime.,0.0,2.0
15090,I liked a video from   Luxurious Japanese Mafia Cars,0.0,0.0
15091,Counting the cars on the New Jersey turnpike.,0.0,0.0
15092,I also sent one guy the script to the first Cars movie because he was disappointed with the Brainpower lyrics.,0.0,0.0
15093,The Most Controversial New Cars Of   oversial-new-cars-of-2016-1790639696 …,0.0,0.0
15094,U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,0.0,0.0
15095,I give all my cars TLC I hate hate hate a junky/dirty car. Taking a car thru the car wash is never enough to get the job done.,0.0,0.0
15096,Chasing cars https:// tus/815273322602725376 …,0.0,0.0
15097,Stop Driving I individual Cars ....,0.0,0.0
15098,im watching cars while im procastrinating getting ready and its making me so sad,0.0,2.0
15099,КРУТО! TOP - INSANE Concept Cars - https:// с помощью,0.0,0.0
15100,Thanks for.making the front head lights in your cars so damn difficult to change. Keeping mechanics in business I guess.,0.0,0.0
15101,"Ok, cars . I bet that I will be looking at them for hours and then choose the cheapest one.",0.0,1.0
15102,LOL! what's the purpose of roadblocks cause most often than not its perfectly fine/fit cars that get involved in gruesome accidents.,0.0,0.0
15103,"we don't pray for love, we just pray for cars .",0.0,0.0
15104,Exterior Paint Supplies for Your Car You Can’t Go Without . ior-paint-supplies-for-your-car-you-cant-go-without/ …,0.0,0.0
15105,"Stupidest tweet of the year, the broke ones with no cars be the cheaters https:// us/811679639320088576 …",0.0,2.0
15106,How many people charter / rent etic cars for their holidays? ...,2.0,1.0
15107,was somewhere up there with aliens and flying cars . Damn I feel old,0.0,0.0
15108,I love when the Starbucks line is cars long.,0.0,2.0
15109,You know how much cars registered in St Philip fam? Lol they only start PA plates late and they already at PA1800 and thing,2.0,0.0
15110,Uber moves self-driving cars from California to Arizona   ?read=http%3A%2F%2Fwww.detroitnews.com%2Fstory%2Fbusiness%2Fautos%2F2016%2F12%2F22%2Fuber-moves-self-driving-cars-california-arizona%2F95774520%2F …,0.0,0.0
15111,"Accidentally set off my Aunts house alarm while putting their mail inside... police cars , questioning, nobody answering their phone.",0.0,46.0
15112,"Check out the THRIVE Eerience! People are losing weight, earning money, iPads, and even cars !   jagjag3_4",0.0,0.0
15113,I Don't Even Know Who by Little Green Cars  ,0.0,1.0
15114,Omg I just realised why I get carsick in cars ... cause I go on my phone!! (That's the only reason I can think of anyway)),0.0,0.0
15115,"Dear Americans how is it in the past?"" Cause there's like flying cars now """,0.0,0.0
15116,Wholesale Automotive supplies . -automotive-colors-provides-the-best-wholesale-auto-body-supplies-online/ …,0.0,0.0
15117,"Best, least loved cars of   ?read=http%3A%2F%2Fwww.detroitnews.com%2Fstory%2Fbusiness%2Fautos%2F2016%2F12%2F27%2Fcars-loved%2F95880964%2F …",0.0,0.0
15118,WSJ: U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,0.0,0.0
15119,"go dumpster diving, jump in someone else's pool with out their permission, stand in front of cars and see if they swerve",0.0,1.0
15120,Saw three cop cars swoop on a car at traffic lights today. They took a pint glass of beer off him and staggers from car. Only in Nuneaton,1.0,0.0
15121,U.S. auto makers move to adapt as low fuel prices drive consumers away from smaller cars  ,35.0,50.0
15122,Top Most Infamous Cars in Auto History  ,0.0,0.0
15123,Bowling with R/C Cars . gj01c …  ,0.0,0.0
15124,"Disney Cars Infradito bimbo Disney Cars a soli ,90€  ",0.0,0.0
15125,I liked a video from   Luxurious Japanese Mafia Cars,0.0,0.0
15126,"the beast cars tbh reliable, fixable by hand, not too much electronics and great design",0.0,0.0
15127,"The FAST lane is made for cars that are going FAST, I don't get how it's hard for some people to understand that",1.0,9.0
15128,"I dont just think its the cars , some of these pay to drive drivers need to go, talent will always provide better racing imo.",0.0,2.0
15129,And I when I park cars I don't pay for the meter,0.0,0.0
15130,"My cars and vehicles are rolling tech. But what I hate are gadgetry, man. Phones, watches, PMs, PCs and all that crap.",0.0,0.0
15131,"More than ,000 drivers use the Midtown & Downtown daily. That's a lot of cars -- stay aware of others and on the !",0.0,0.0
15132,Wishing all our friends and followers a happy and prosperous !,0.0,0.0
15133,let's go the bars where the rich cars be and find us our forevers,0.0,0.0
15134,BEST BMW Resource   's of BMW cars and SUVs for sale and FREE updated hourly,0.0,0.0
15135,  index.html … +kid /housing /automotive,0.0,0.0
15136,"Doesn't he blow the whistle on them, literally? They only get away because the nuns tamper with the Nazis' cars .",0.0,0.0
15137,I added a video to a playlist   Thunder Mountain Fastest Street Cars Round,0.0,0.0
15138,fast cars fast woman is what isur lifestyle,0.0,0.0
15139,"Happy New Year everyone, From Cars Global Center LLC.",0.0,0.0
15140,there still arent flying cars ..... wtf man. What have we been using technology for??? Im serious.,0.0,0.0
15141,Damn cars pulled over on I20 in a row and a th cop right behind ready to pull.,0.0,2.0
15142,"yes there houses, cars , bank accounts, jewellery",0.0,1.0
15143,"Been trying so hard not to let it show But you got me feeling like I'm stepping on buildings, cars and boats I swear I could touch the sky.",0.0,1.0
15144,"But then the earthquake happened in Dec. . It destroyed most of the police stations in the capital, along w many cars , guns, bullets etc",0.0,1.0
15145,"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
15146,Most Eensive Cars in The World -2014 -   t-eensive-cars-in-the-world-2013-2014/ …,0.0,0.0
15147,"also, if you are in a hurry, you could go much faster than traffic and cars could make way",0.0,0.0
15148,Play nicely and behave tonight .. wishing u all a fabulous new year from us all at west end lane cars love u all xxx,2.0,2.0
15149,Porsche Panamera (G1 II) Turbo S V8 (570 Hp) x4 PDK . /panamera/panamera-g1-ii-turbo-s-48-v8-570-hp-4x4-pdk?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
15150,I don't get why niggas be posting pictures of them with cars that ain't theirs,1.0,4.0
15151,on the other hand : more exciting cars -gone-rogue-movies with complex crash scenes!,0.0,0.0
15152,The most unsafe cars in History  ,0.0,0.0
15153,"Driverless cars are becoming more popular and almost usable for the public, and China is progressing in its...  ",0.0,0.0
15154,The Coolest Fast and Furious Cars -  ,0.0,0.0
15155,New favorite: The Cars / Good Times Roll .,0.0,0.0
15156,"As a child, I was told that by the world will be filled with Flying Cars but hey...",0.0,1.0
15157,"Black ice on the QE2!!! Cars in ditch everywhere, stay off it, man! We are sliding at km an hour!",10.0,9.0
15158,Incredibly atmospheric wedding ceremony today for Niche London String Trio. We played 'Chasing Cars ' across the...  ,0.0,0.0
15159,: The Year of Self-Driving Cars and Trucks  ,0.0,0.0
15160,Over here driving on the opposite side of the road to pass cars lol,0.0,0.0
15161,Learn the differences between electric cars and gas cars .  ,0.0,0.0
15162,"Nice article about fully autonomous cars ! Eected Timeline for Full Autonomy"" by   """,0.0,0.0
15163,This ship is just going round the corner to another berth to pick up more cars,0.0,0.0
15164,"i was driving home and more than two cars were on this less traveled road and my mom says what's going on it's like a damn parade""""",0.0,2.0
15165,"LOL When I was a kid in NYC, hanging out on the corner, people going to the store would leave their cars running",0.0,1.0
15166,"Hey Australia, what's like so far? Do we have flying cars yet?",1.0,2.0
15167,"Toleman TG184 In my showroom!!"" """,2.0,2.0
15168,"Cars still high-speed, I look forward to a new era.",0.0,0.0
15169,Please RT? Cadillac XT5 AWD Tested: Better Than the SRX Is Not Quite Enough  ,0.0,0.0
15170,is playing on FLY !   Brought to you by Capital Luxury Cars,0.0,0.0
15171,eBay: Triumph TR7     ukdeals.rssdata.net,1.0,2.0
15172,"Do Good University writes Auto industry a mess, Takata airbag recall now million cars . stry-a-mess-takata-airbag-recall-now-70-million-cars/ …",0.0,0.0
15173,Capitalism: all of my siblings have houses & cars . My parents sent us to private school.,0.0,1.0
15174,TRAFFIC ALERT: Major accident along I-5SB & off . Maps say up to cars involved & heavy traffic as a result. Listed as fatal,0.0,2.0
15175,Guaranteed Auto Loans  ,0.0,0.0
15176,"Please RT? GM Content to Take Slow Lane toward Super Cruise"" Autonomous Features   """,0.0,0.0
15177,I'd like to see how many people are inspired by the Outback Bowl to actually get in their cars and go to Outback.,0.0,1.0
15178,Please RT? McLaren Confirms S Replacement Will Be a Hybrid  ,0.0,0.0
15179,The boys love their new cars,0.0,0.0
15180,"Cars are banned from Ocean Drive today and tomorrow. So I guess nobody's coming and all the eateries are going out of business, right?",0.0,1.0
15181,Please RT? Lincoln Navigator Concept: This Big SUV Is a Big Deal for Lincoln - Auto Shows  ,0.0,1.0
15182,Cars are alarming fireworks pa,0.0,0.0
15183,"Just as the lyrics go we emerged from the quagmire waving Betsy Ross's flag higher"" a bald eagle flew not feet overhead of the cars""",0.0,0.0
15184,Please RT? Hamilton prevails in tight battle for pole with Rosberg | United States Grand...  ,0.0,0.0
15185,Please RT? The Ford GT Purchase Application: Here's What's On It  ,0.0,0.0
15186,"Also Bama is here for the CFA bowl. I was riding through downtown yesterday, and I have never seen so many crimson cars in my life.",0.0,0.0
15187,Saw my first Alfa Romeo Giulia this morning!,0.0,0.0
15188,There she is. Just in time to ring in the new year. Huge thanks to victory_race_ cars … .,0.0,8.0
15189,and I have been washing cars and Jeeps since ' when I bought my first car … .,0.0,0.0
15190,cross stitching and how to fix cars,0.0,0.0
15191,Please RT? Cadillac XT5 AWD Tested: Better Than the SRX Is Not Quite Enough  ,0.0,0.0
15192,"Please RT? VW Chairman Martin Winterkorn Releases Video Addressing Scandal, Is Not Stepping Down  ",0.0,0.0
15193,"howre these girls getting guys to buy them cars ,change religions & move out of their hometowns & i cant even get a guy to comp me candy",0.0,0.0
15194,"Mount, Vansky Upgraded Version Universal Gooseneck Car Mount Charger Holder with Dual USB...""   """,0.0,0.0
15195,surprising facts about Tesla cars you probably didn't know https://,0.0,0.0
15196,Niggas Still Steal Cars To Go To Party's,0.0,3.0
15197,J'aime une vidéo de - Kinder Surprise Eggs Unboxing Over Eggs Full of Toys Cars And Disney Princess Animals,0.0,0.0
15198,+ Cars is on. Legendary movie.,0.0,0.0
15199,Cars in Year – Was the Koenigsegg Regera the Best? by Shmee150 :  ,0.0,0.0
15200,In the season of predictions: My year old niece will never be allowed to drive a car. Self driving cars win; licenses will be illegal.,3.0,12.0
15201,eBay: Volkswagen Beetle - Classic Vehicles     usdeals.rssdata.net,1.0,1.0
15202,eBay: Chrysler Sebring JXi Black & Gold American Classic …     usdeals.rssdata.net,1.0,1.0
15203,Only fitting that Volkswagen finds terrible songs for its commercials to go with its terrible cars .,0.0,0.0
15204,"no, that's a poor persons bmw (says y/o BMW owner) s cars are very good, and less $$& to maintain",0.0,0.0
15205,Kinda debating on getting rid of one of my cars to get something else,0.0,1.0
15206,The GTO is one of the coolest cars to ever come out of,61.0,20.0
15207,I forgot for good Cars is,0.0,1.0
15208,Cars is coming out in . Things are already looking up,0.0,0.0
15209,"January starts on the th. , , interviewing now.Do not miss our!",1.0,0.0
15210,"We were gonna' have flying cars , we got sex robots NASA was going to be the future, instead it was Porn",0.0,1.0
15211,Seen in :A Model A up for sale   ... by via,0.0,0.0
15212,The latest The Perillo Etic Cars Daily!   ?edition_id=3c8a7a10-cf6a-11e6-992b-0cc47a0d15fd …,0.0,0.0
15213,hahahah fkn shit i do it so much thank god for durable cars amirite ladies,0.0,0.0
15214,Threats for https:// ty-threats-2017/ …,3.0,0.0
15215,"wow, brilliant set of cars , great taste, as said, tough to improve. Congrats!",0.0,1.0
15216,Step Inside The Hottest Cars Of . ars-of-2016.html …,0.0,0.0
15217,"Also Bama is here for the CFA bowl. I was riding through downtown yesterday, and I have never seen so many crimson cars in my life.",0.0,0.0
15218,One of the most insane cars I've been in. https://,0.0,1.0
15219,This guy in the jiffy lube won't stop taking to me and it's like dude I barely know what an oil change is I don't know shit abt cars,0.0,1.0
15220,plates & a plate means I have to stay away from a showroom in lol. Happy new year,0.0,0.0
15221,"my elliott smith tribute EP is now out! featuring three of his songs, a cover of oasis and a cover of the cars https:// edroom-down-a-hill …",0.0,1.0
15222,Check out MUSCLE CARS T-SHIRT AND HOODIE! Available for the next days via : https:// cars …,0.0,0.0
15223,Is running in front of cars some sort of gang initiation for squirrels?,0.0,1.0
15224,No cars harmed when blipshift made these sweet stainless cups .,0.0,2.0
15225,Report: Self-Driving Cars Can Be Hacked with ‘Just $43 and a Laser Pointer’ . /report-self-driving-cars-can-hacked-just-43/ …,0.0,0.0
15226,This was ! It has been an amazing year with loads of incredible cars . That's why I made this special...  ,0.0,0.0
